paper_id,title,doc_type,chunk_id,source_section,text,topics,pmid,license,rank_score,section_norm
PMC11197032,Tryptophan intrinsic fluorescence from wound healing correlates with re‐epithelialization in a rabbit model,journal_article,PMC11197032_s0001,Abstract,"[Abstract] Abstract Background Wound healing monitoring and timely decision‐making are critical for wound classification. Tryptophan (Tr) intrinsic fluorescence, detected at 295/340 nm, provides a noninvasive approach for wound assessment. Our previous work demonstrated that this autofluorescence is associated with keratinocytes in a highly proliferative state in vitro. Objective We investigated the correlation between Tr fluorescence and key wound healing parameters, including re‐epithelialization, fibrosis, neovascularization, and acute and chronic inflammation, using a rabbit model. Methods Seven rabbits underwent wound healing assessment over a 15‐day period. We employed histological analysis from central and marginal biopsies, and UV fluorescence imaging captured by a monochromatic near‐UV sensitive camera equipped with a passband optical filter (340 nm/12 nm). Excitation was achieved using a 295 nm LEDs ring lamp. Normalized fluorescence values were correlated with histological measurements using Pearson correlation. Results The UV fluorescence strongly exhibited a strong correlation with re‐epithelization ( r = 0.8) at the wound edge, with peak intensity observed between the sixth and ninth days. Notably, wound‐healing dynamics differed between the wound center and edge, primarily attributed to variations in re‐epithelialization, neovascularization, and chronic inflammat","oxidative_stress,inflammation",38923076,CC BY-NC-ND,16,abstract
PMC11197032,Tryptophan intrinsic fluorescence from wound healing correlates with re‐epithelialization in a rabbit model,journal_article,PMC11197032_s0002,Abstract," sixth and ninth days. Notably, wound‐healing dynamics differed between the wound center and edge, primarily attributed to variations in re‐epithelialization, neovascularization, and chronic inflammation. Conclusion Our findings highlight the presence of autofluorescence at 295/340 nm during wound healing, demonstrating a robust association with re‐epithelialization. This excitation/emission signal holds promise as a valuable noninvasive strategy for monitoring wound closure, re‐epithelialization, and other biological processes where Tr plays a pivotal role.",inflammation,38923076,CC BY-NC-ND,16,abstract
PMC11197032,Tryptophan intrinsic fluorescence from wound healing correlates with re‐epithelialization in a rabbit model,journal_article,PMC11197032_s1009,DISCUSSION,"[DISCUSSION] 4 DISCUSSION Fluorescence excitation spectra allow the identification of excitation wavelengths or bands associated with specific emission bands. Fluorescence excitation spectra are indirectly related to fluorophore absorption spectra, enabling the identification of individual fluorophores in complex biological systems. One advantage of fluorescence excitation spectroscopy over diffuse reflectance is its higher sensitivity. If the molecular identity and role of a fluorophore are known, the molecule can serve as a fluorescent marker of tissue function or structure. Numerous studies and a recent review of the applications of fluorescence excitation spectroscopy in dermatology have identified fluorescence ascribed to tryptophan moieties as a functional marker for epidermal proliferation. 13 , 14 , 15 Using this knowledge, we built a fluorescence excitation wide‐field imaging system that excites and images specific fluorophores, thereby eliminating the complexity associated with spectroscopy and, most importantly, providing an image that is simple to interpret. In our previous in vitro work, we showed that epidermal fluorescence ascribed to tryptophan (295/340 nm) can be used to monitor and quantify epithelization states. We have analyzed this autofluorescence in a wound healing in vivo model, which includes more factors of complexity. Wound healing is a complex proces",oxidative_stress,38923076,CC BY-NC-ND,16,discussion
PMC11197032,Tryptophan intrinsic fluorescence from wound healing correlates with re‐epithelialization in a rabbit model,journal_article,PMC11197032_s1010,DISCUSSION,"sed to monitor and quantify epithelization states. We have analyzed this autofluorescence in a wound healing in vivo model, which includes more factors of complexity. Wound healing is a complex process that includes partially overlapping phases of hemostasis, inflammation, proliferation, epithelialization, and remodeling. In wound healing of human skin, the primary objective is to quickly restore barrier function. Re‐epithelialization is the most essential process that specifically determines the reconstruction of the stratified squamous epithelium. 16 , 17 It is used as a defining parameter for success; in the absence of re‐epithelialization, a wound cannot be considered healed. Furthermore, epithelialization is impaired in all types of chronic wounds, and failure of epithelial cells to sustain a barrier may contribute to wound recurrence. 18 , 19 In partial‐thickness epidermal wounds, re‐epithelialization occurs mostly at the wound edges from viable epidermal cells that undergo a series of behavioral changes, including cell migration, proliferation, and differentiation of keratinocytes at the wound margins. 20 , 21 Migration is the first event that includes the movement of suprabasal cells followed by a mitotic burst. 22 , 23 The process of differentiation of the newly formed epidermis begins at a short distance behind the migrating tips, very early before re‐epithelization o","barrier_hydration,inflammation",38923076,CC BY-NC-ND,16,discussion
PMC11197032,Tryptophan intrinsic fluorescence from wound healing correlates with re‐epithelialization in a rabbit model,journal_article,PMC11197032_s1011,DISCUSSION,"asal cells followed by a mitotic burst. 22 , 23 The process of differentiation of the newly formed epidermis begins at a short distance behind the migrating tips, very early before re‐epithelization of the whole wound has been completed. In the re‐epithelization of in vivo skin wounds, keratinocytes migrate, proliferate, and differentiate from the wound edge to cover the entire wound area. 24 , 25 In our wound healing model, a distinct spatiotemporal pattern emerges: re‐epithelialization and acute inflammation manifest initially at the wound edge, followed by a subsequent occurrence at the wound center. This sequential progression implies a directional bias in the healing trajectory. Intriguingly, fibrosis exhibits greater magnitude and culminates in elevated values at the wound center, juxtaposed with a minimal presence of chronic inflammation. Among the limiting factors in wound healing is tryptophan, whose multifaceted effects on inflammation, myofibroblast function, and fibroblast migration make it a promising candidate for enhancing wound healing processes. Tryptophan is crucial for protein synthesis, and its metabolites participate in many metabolic activities, including regulating tumor immunity and neural activity. 26 , 27 Hence, significant importance has been given to tryptophan biochemical and biophysical properties analysis. Because of its natural fluorescence, tryp","oxidative_stress,inflammation",38923076,CC BY-NC-ND,16,discussion
PMC11197032,Tryptophan intrinsic fluorescence from wound healing correlates with re‐epithelialization in a rabbit model,journal_article,PMC11197032_s1013,DISCUSSION,"ration process. On the other hand, we identified that the maximum surface of the cellular proliferation was observed on day 6, while the maximum fluorescence intensity on day 9 was observed in a localized area. In addition, we noticed a coincidence in the tendency of the maximum and means fluorescence intensity. This could be due to the localized high tryptophan concentration associated with accelerated cellular proliferation. Moreover, the maximum and mean emissions of the margins remained above the normal skin emission during the evaluation time, unlike the wound‐center emission, which dropped below the normal skin emission around the ninth day, and its highest intensity was consistently observed on the sixth day. The fluorescence in the wound center at the beginning of the skin insult is associated with the inflammatory process due to leukocyte presence 32 . However, we did not find an association between inflammation and fluorescence. Our findings reveal a significant correlation between re‐epithelialization and UV fluorescence attributed to tryptophan. This alignment with the in vitro study 6 is particularly evident at the wound edge. However, it is noteworthy that re‐epithelialization at the wound center only started after day 12. Consequently, the correlation analysis remains weak based on a limited dataset of just three data points. The possible usefulness of this autof",inflammation,38923076,CC BY-NC-ND,16,discussion
PMC11197032,Tryptophan intrinsic fluorescence from wound healing correlates with re‐epithelialization in a rabbit model,journal_article,PMC11197032_s1014,DISCUSSION,"alization at the wound center only started after day 12. Consequently, the correlation analysis remains weak based on a limited dataset of just three data points. The possible usefulness of this autofluorescence ascribed to tryptophan is the monitoring of chronic and aberrant wound healing with an underlying process such as diabetes, cancer, or malnutrition. 33 Notably, chronic wound ulcers are a major concern, especially for patients with diabetes mellitus, as most diabetic foot infections occur in a foot wound, especially in a neuropathic ulcer. Risk factors significantly associated with developing a foot infection include, among others, a foot ulcer with a duration of >1 month and a history of recurrent foot ulcers. Diabetic foot infection remains one of the major causes of lower extremity amputation and thus constitutes a major burden for patients and clinicians. 24 , 25 It has been suggested that serum tryptophan levels deplete gradually with the progression of diabetes type 2, 34 and the endogenous tryptophan metabolite indole‐3‐aldehyde (3‐IAld) improves high glucose‐induced mitochondrial dysfunction, decreases oxidative stress and apoptosis, and thus improves neovascularization. 35 Therefore, it is plausible to think that tryptophan (295/340 nm) autofluorescence could be useful as a prognostic factor in diabetic chronic wound ulcers. The current design of our wound heal","stress,oxidative_stress",38923076,CC BY-NC-ND,16,discussion
PMC11197032,Tryptophan intrinsic fluorescence from wound healing correlates with re‐epithelialization in a rabbit model,journal_article,PMC11197032_s1015,DISCUSSION,"tion. 35 Therefore, it is plausible to think that tryptophan (295/340 nm) autofluorescence could be useful as a prognostic factor in diabetic chronic wound ulcers. The current design of our wound healing animal model exhibits certain limitations, notably a small sample size and limited daily sampling. It is crucial to recognize that this study serves as a pilot investigation aimed at corroborating findings from the in vitro model while assessing signal consistency within a complex in vivo context. Factors such as debris removal, inter‐ and intra‐animal variability, and animal discomfort contribute to confounding variables. To mitigate these effects, we employed a cohort of only seven rabbits, each subjected to weekly biopsies. Remarkably, the daily acquisition of three UV fluorescence images per wound significantly enhances the analysis resolution. Ethical considerations guided our decision to minimize repetitive pain and stress by sampling each animal every third day. However, the specific molecular constituents responsible for the fluorescence at 295/340 nm remain uncertain. Nevertheless, this excitation/emission pair has been attributed to tryptophan moieties, which serve as markers for epidermal proliferation. 13 , 36 Future confirmatory studies should explore noninvasive monitoring of wound healing, avoid biopsies, and potentially validate signal specificity through trypto",stress,38923076,CC BY-NC-ND,16,discussion
PMC11197032,Tryptophan intrinsic fluorescence from wound healing correlates with re‐epithelialization in a rabbit model,journal_article,PMC11197032_s1016,DISCUSSION,"kers for epidermal proliferation. 13 , 36 Future confirmatory studies should explore noninvasive monitoring of wound healing, avoid biopsies, and potentially validate signal specificity through tryptophan supplementation. In summary, our investigation demonstrates the presence of autofluorescence at 295/340 nm during wound healing, exhibiting a robust correlation with re‐epithelialization. This excitation/emission signal holds promise as a valuable noninvasive strategy for monitoring wound closure, re‐epithelialization, and other biological processes in which tryptophan plays a pivotal role.",,38923076,CC BY-NC-ND,16,discussion
PMC10345975,Development of a novel microneedle platform for biomarker assessment of atopic dermatitis patients,journal_article,PMC10345975_s0001,Abstract,"[Abstract] Abstract Background Atopic dermatitis (AD) is a chronic inflammatory skin disease whose pathogenesis, cause, and treatment have been extensively studied. The association of AD with Th2 cytokines is well known; therefore, the analysis of this association is crucial for the diagnosis and treatment of AD. This study aimed to present a new method for measuring protein biomarkers in patients with AD, before and after treatment, using minimally invasive microneedles. Materials and methods First, hyaluronic acid‐loaded microneedle patches (HA‐MNs) for skin sample collection were fabricated. Next, after Institutional Review Board approval, 20 patients with AD were recruited and skin samples were taken before and after treatment using four different sampling techniques: (1) tape stripping, (2) hydrocolloid patches, (3) hollow microneedles, and (4) HA‐MNs. Lastly, proteins were isolated from the collected samples, and AD‐related biomarkers were analyzed by enzyme‐linked immunosorbent assay. Results Proteins were successfully extracted from the skin samples collected by tape stripping, hydrocolloid patches, and HA‐MNs, except hollow microneedles. Interleukin (IL)‐4, IL‐13, and interferon‐γ were detected in the HA‐MNs only. By comparing the biomarker level correlation before and after treatment and the improvement score of the patients, we observed a significant negative correla",inflammation,37522507,CC BY-NC-ND,16,abstract
PMC10345975,Development of a novel microneedle platform for biomarker assessment of atopic dermatitis patients,journal_article,PMC10345975_s0002,Abstract,"rferon‐γ were detected in the HA‐MNs only. By comparing the biomarker level correlation before and after treatment and the improvement score of the patients, we observed a significant negative correlation between IL‐4 and IL‐13 with an improvement in AD symptoms. Conclusion Overall, our results verified that HA‐MNs can be used to effectively analyze protein levels of biomarkers from skin metabolites of patients with AD and can be applied to monitor the treatment progress of patients with AD in a minimally invasive manner.",,37522507,CC BY-NC-ND,16,abstract
PMC10345975,Development of a novel microneedle platform for biomarker assessment of atopic dermatitis patients,journal_article,PMC10345975_s1002,RESULTS,"sed as the extraction buffer and then vortexed or scraped using a scraper to extract the proteins. Therefore, we compared the 0.1% SDS versus RIPA buffer methods and vortex versus scraping methods and quantified the final protein concentration using the BCA assay. The 0.1% SDS buffer and scraping methods were selected because they extracted the highest quantity of protein (Figure S1A ). Next, to determine the molecular weight of HA required to load the MN patch, we constructed two different types of MN patches, low molecular weight (LMW) HA‐MNs (110 kDa) and high molecular weight (HMW) HA‐MNs (1000 kDa). After applying and detaching the patches for a certain amount of time, we analyzed the morphology and length of the MNs using a polarized microscope. We observed that LMW HA shortened rapidly compared with the HMW HA (Figure S1B,C ). In addition, to determine whether the molecular weight of HA affects protein analysis, we obtained skin samples using LMW HA‐MNs and HMW HA‐MNs from patients in their 20s and 60s and checked the level of pro‐collagen 1 protein, a representative skin‐aging marker. Both HA‐MNs showed increased pro‐collagen 1 levels in the patients in their 20s compared with those in their 60s, but more target proteins could be extracted from the HMW HA‐MNs (Figure S1D ). Therefore, HMW HA‐MNs were selected to obtain further skin samples. 3.3 Comparison of net protein","wrinkle_elasticity,oxidative_stress",37522507,CC BY-NC-ND,16,results
PMC10345975,Development of a novel microneedle platform for biomarker assessment of atopic dermatitis patients,journal_article,PMC10345975_s1008,DISCUSSION,"[DISCUSSION] 4 DISCUSSION In molecular analysis for diagnosis or treatment evaluation of AD, Th2 cytokines are key factors because the increase in levels of Th2‐related cytokines is a specific feature of AD. Th2 biomarkers correlated positively with disease severity and negatively with barrier products such as loricrin and filaggrin. 36 , 37 In treatment, dupilumab, an IL‐4 receptor alpha antagonist, blocked IL‐4 and IL‐13 signaling and showed significant improvement of clinical AD symptoms compared with those in the placebo group. Transcriptome and serum profiles also showed a reduction in the level of type 2 inflammation‐related biomarkers. 38 , 39 Proteomic analysis in AD showed that skin protein analysis differs greatly from blood analysis. 40 For decades, the pathogenesis of AD has been well described in lesional skin obtained through punch biopsies, but because it is invasive and can cause scarring, non‐invasive tape stripping has emerged as a better alternative. However, studies on the application of tape stripping for the collection of skin samples have reported the ineffectiveness of this method for reflecting changes in the dermis layer, where most inflammatory reactions of AD occur, as the collection area of the samples is limited to the epidermis. 13 , 16 , 17 , 34 , 35 , 41 , 42 , 43 , 44 Several recent papers have reported the detection of IL‐4 by analyzing multip","barrier_hydration,inflammation",37522507,CC BY-NC-ND,16,discussion
PMC10345975,Development of a novel microneedle platform for biomarker assessment of atopic dermatitis patients,journal_article,PMC10345975_s1009,DISCUSSION,"of AD occur, as the collection area of the samples is limited to the epidermis. 13 , 16 , 17 , 34 , 35 , 41 , 42 , 43 , 44 Several recent papers have reported the detection of IL‐4 by analyzing multiplex immunoassay and RNA sequencing in samples collected by tape stripping. 45 , 46 However, in our study, IL‐4 was not detected by ELISA in samples collected through 20 consecutive tape stripping. This discrepancy may be due to differences in sensitivity between sample analysis methods. However, since the tape stripping method can usually collect samples in the stratum corneum only, its effectiveness may be limited in detecting cytokines and chemokines secreted mainly in the dermis. Olesen et al. 47 have been reported that up to full stratum corneum can be collected through 20 consecutive tape stripping. Some references also supported that AD biomarkers secreted from the dermis are difficult to detect by the tape stripping method. 12 Concerning the penetration depth of HA‐MNs, the average depth of the epidermis is about 76.9–267.4 μm, 48 and the HA‐MNs used in this study is 650 μm. So, it is sufficiently penetrable into papillary dermis except the soles and palms. In our previous study, we have been confirmed that HA‐MNs with a length of 250–300 μm sufficiently penetrated the papillary dermis (data not shown). Other studies using MNs made of biodegradable materials also suggested t","barrier_hydration,inflammation",37522507,CC BY-NC-ND,16,discussion
PMC10345975,Development of a novel microneedle platform for biomarker assessment of atopic dermatitis patients,journal_article,PMC10345975_s1010,DISCUSSION,", we have been confirmed that HA‐MNs with a length of 250–300 μm sufficiently penetrated the papillary dermis (data not shown). Other studies using MNs made of biodegradable materials also suggested that MNs with a length of 600–700 μm penetrate into the papillary dermis. 49 , 50 Here, we present a novel minimally invasive system using biocompatible HA‐MNs to analyze biomarkers and observe the treatment response of AD. This new platform enables the minimally invasive collection of skin metabolites from the entire skin layer by complementing the limitations of punch biopsies, tape stripping, and dermatological clinical assessments; thus, a longitudinal study of skin diseases such as AD can be quantitatively analyzed in a minimally invasive manner. The key to this platform is the optimized design of the HA‐MN and the method for protein extraction. Solid or hollow MNs made of silicon or metal are the most commonly applied patches for ISF extraction. This type of MN creates a tunnel on the skin to collect ISF using capillary force or a vacuum; however, this method poses a potential risk to the subject if MNs break inside the skin during extraction. 25 , 51 , 52 Therefore, we produced an ideal MN patch using HA, a candidate material suitable for extracting samples from the skin because of its biocompatibility and ability to attract a large amount of moisture 53 ; we used this to col",,37522507,CC BY-NC-ND,16,discussion
PMC10345975,Development of a novel microneedle platform for biomarker assessment of atopic dermatitis patients,journal_article,PMC10345975_s1011,DISCUSSION,"n ideal MN patch using HA, a candidate material suitable for extracting samples from the skin because of its biocompatibility and ability to attract a large amount of moisture 53 ; we used this to collect skin samples efficiently while minimizing skin damage in patients with AD. HA‐MNs have been used for the extraction of ISF, 25 , 54 as well as drug or antibody transfer. 55 , 56 In this study, we first demonstrated the effectiveness of this method for extracting skin metabolites and analyzing biomarkers and the treatment response of patients with AD. Because each study using HA‐MNs used different molecular weights, LMW and HMW of HA were compared, and we determined that a higher concentration of protein was extracted using a higher HA molecular weight. In addition, among the various time conditions and methods for extracting proteins, the optimal conditions were determined for extracting high concentrations of protein. Using this optimal method, we successfully extracted skin metabolites by applying HA‐MNs before and 2 weeks after treatment in patients with AD and observed a significant correlation between changes in the levels of protein biomarkers IL‐4, IL‐13, and IFN‐γ and the dermatological assessments of symptom improvement. Regarding sampling using HA, metabolites that are dissolved in moisture are likely to be detected well, but lipids may not be easily detected. Althou",,37522507,CC BY-NC-ND,16,discussion
PMC10345975,Development of a novel microneedle platform for biomarker assessment of atopic dermatitis patients,journal_article,PMC10345975_s1012,DISCUSSION,"dermatological assessments of symptom improvement. Regarding sampling using HA, metabolites that are dissolved in moisture are likely to be detected well, but lipids may not be easily detected. Although this study alone cannot clarify the differences depending on the type of metabolite, our other study, which conducted RNA microarray analysis using HA‐MNs, showed that several ceramide‐related genes (CERS1, CERS2, CERS3, CERS4, CERS5, CERS6, SMPD, DEGS1, and DEGS2) were well detected. There were differences in ceramide‐related genes between dry subjects and moist subjects, and CERS6, DEGS1, and DEGS2 showed statistical differences (data not shown). However, further study is needed to clarify the difference in the detection of type of the metabolite using HA‐MNs.",barrier_hydration,37522507,CC BY-NC-ND,16,discussion
PMC10345975,Development of a novel microneedle platform for biomarker assessment of atopic dermatitis patients,journal_article,PMC10345975_s1013,CONCLUSIONS,"[CONCLUSIONS] 5 CONCLUSIONS In summary, the conventional methods for obtaining skin samples are typically invasive and limited to specific sampling sites. In this study, we developed a novel platform for skin sampling to measure skin biomarkers in a minimally invasive manner using the biocompatible HA‐MNs, and then we applied this platform to studies that observed protein levels of cytokines and treatment responses in patients with AD to verify its usefulness. These findings suggest that the highly effective and novel platform presented in this study can be used as a minimally invasive alternative to traditional methods for assessing skin biomarkers. Based on the success of the development of this platform, we expect that it will significantly facilitate studies of biomarker analysis, pathogenesis, and drug development, as well as the analyses of treatment progress for longitudinal studies in various skin diseases.",inflammation,37522507,CC BY-NC-ND,16,conclusion
PMC10765367,A bibliometrics study on the status quo and hot topics of pathogenesis of psoriasis based on Web of Science,journal_article,PMC10765367_s0001,Abstract,"[Abstract] Abstract Background Psoriasis is an immune‐mediated chronic inflammatory skin disease. Great progress has been made in the pathogenesis of psoriasis in recent years, but there is no bibliometric study on the pathogenesis of psoriasis. The purpose of this study was to use bibliometrics method to analyze the research overview and hot spots of pathogenesis of psoriasis in recent 10 years, so as to further understand the development trend and frontier of this field. Methods The core literatures on the pathogenesis of psoriasis were searched in the Web of Science database, and analyzed by VOSviewer, CiteSpace, and Bibliometrix in terms of the annual publication volume, country, institution, author, journal, keywords, and so on. Results A total of 3570 literatures were included. China and the United States were the main research countries in this field, and Rockefeller University was the main research institution. Krueger JG, the author, had the highest number of publications and the greatest influence, and Boehncke (2015) was the most cited local literature. J INVEST DERMATOL takes the top spot in terms of the number of Dermatol articles and citation frequency. The main research hotspots in the pathogenesis of psoriasis are as follows: (1) The interaction between innate and adaptive immunity and the related inflammatory loop dominated by Th17 cells and IL‐23/IL‐17 axis ar",inflammation,38174774,CC BY,16,abstract
PMC10765367,A bibliometrics study on the status quo and hot topics of pathogenesis of psoriasis based on Web of Science,journal_article,PMC10765367_s0002,Abstract,"rch hotspots in the pathogenesis of psoriasis are as follows: (1) The interaction between innate and adaptive immunity and the related inflammatory loop dominated by Th17 cells and IL‐23/IL‐17 axis are still the key mechanisms of psoriasis; (2) molecular genetic studies represented by Long Non‐Coding RNA (LncRNA); (3) integrated research of multi‐omics techniques represented by gut microbiota; and (4) Exploring the comorbidity mechanism of psoriasis represented by Metabolic Syndrome (MetS). Conclusion This study is a summary of the current research status and hot trend of the pathogenesis of psoriasis, which will provide some reference for the scholars studying the pathogenesis of psoriasis.",inflammation,38174774,CC BY,16,abstract
PMC10765367,A bibliometrics study on the status quo and hot topics of pathogenesis of psoriasis based on Web of Science,journal_article,PMC10765367_s1011,DISCUSSION,"[DISCUSSION] 4 DISCUSSION 4.1 General information Research on the pathogenesis of psoriasis began in the 1940s, but the number of articles published at that time was limited. From 1940 to 1990, the cumulative number of articles was less than 20. From 1991 to 2006, the number of papers published gradually increased, with an annual average of 51 papers. Since 2007, the number of papers published in this field has exceeded 100 annually. In the past 10 years, the number of relevant papers has increased rapidly, indicating that the research on the pathogenesis of psoriasis is in a period of explosion, and related studies have attracted more and more scholars' attention. China and the United States are major countries conducting research on the pathogenesis of psoriasis, and China ranks first. About 50% of the top 10 research institutions are located in China, followed by the United States ( n = 3, 30%). We noticed the close cooperation among four countries: the United States, China, United Kingdom, and Germany. When it comes to research institutions, there is a good cooperative relationship between some of them, such as Rockefeller University, Icahn School of Medicine at Mount Sinai, and University of Rome II‐Tor Vergata. However, we also found some institutions, such as SiChuan University, Cairo University, had little collaboration with other institutions, which will be detrimental",,38174774,CC BY,16,discussion
PMC10765367,A bibliometrics study on the status quo and hot topics of pathogenesis of psoriasis based on Web of Science,journal_article,PMC10765367_s1012,DISCUSSION,"d University of Rome II‐Tor Vergata. However, we also found some institutions, such as SiChuan University, Cairo University, had little collaboration with other institutions, which will be detrimental to the long‐term development of academic research. We strongly recommend research institutions in various countries carry out extensive cooperation and communication to jointly promote the development of the pathogenesis of psoriasis. Most of the research on the pathogenesis of psoriasis was published in Journal of Investigative Dermatology (IF = 7.59, Q1), indicating it is currently the most popular journal in this research field. Among the journals, the journal with the highest impact factor is British Journal of Dermatology (IF = 11.11, Q1), followed by Journal of European Academy of Dermatology and Venereology (IF = 9.23, Q1). Regarding the co‐cited journals, we could find most of them are high‐impact Q1 journals. Obviously, these journals are high‐quality international journals, providing support for the study on the pathogenesis of psoriasis. What's more, the current research of pathogenesis of psoriasis is mainly published in molecular, immunology and clinically related journals, indicating that basic research and clinical application in this field are closely combined. Effective transformation the basic research results of pathogenesis of psoriasis into clinical applicatio",,38174774,CC BY,16,discussion
PMC10765367,A bibliometrics study on the status quo and hot topics of pathogenesis of psoriasis based on Web of Science,journal_article,PMC10765367_s1013,DISCUSSION,"s, indicating that basic research and clinical application in this field are closely combined. Effective transformation the basic research results of pathogenesis of psoriasis into clinical application will bring huge benefits to patients. From the perspective of the author, Krueger JG, Wang Gang, Dang Erle, Zhang Kaiming and Shi Yuling published the most articles. According to the H‐index, Krueger JG, Emma Guttman‐Yassky, and Wang Gang are the top three influential authors. Professor Krueger JG has in‐depth research on the pathogenesis of psoriasis, which includes the driving effects of cytokines other than IL‐17A in the IL‐17 family on the inflammatory pathways associated with psoriasis 16 ; inflammatory loops 17 ; the imbalance between Th17 cell subtypes (e.g., regulatory dendritic cells, type 1 Tregs) and regulatory immune cell subsets in psoriasis; small molecule drugs (tyrosinase 2 inhibitor) and so on. 18 , 19 , 20 Professor Wang Gang mainly studied psoriasis, immunological diseases and various skin diseases. His research on the pathogenesis of psoriasis has made significant contributions to Langerhans cells, inflammatory responses mediated by inflammasomes like Nod‐like receptor pyrin domain containing 3 (NLRP3) and Absent in melanoma 2 (AIM2) 21 , 22 ; the polarization effect of miR‐381‐3p on Th1 and Th17 23 ; the differentiation effect of glycolysis metabolism on Th17","oxidative_stress,inflammation",38174774,CC BY,16,discussion
PMC10765367,A bibliometrics study on the status quo and hot topics of pathogenesis of psoriasis based on Web of Science,journal_article,PMC10765367_s1014,DISCUSSION,"eptor pyrin domain containing 3 (NLRP3) and Absent in melanoma 2 (AIM2) 21 , 22 ; the polarization effect of miR‐381‐3p on Th1 and Th17 23 ; the differentiation effect of glycolysis metabolism on Th17 and Th1 24 ; adipocytes and C1q/tumor necrosis factor‐related protein 3 (CTRP3) mediated Lysosome‐associated membrane protein 1 (LAMP1)/ Signal transducers and activators of transcription (STAT3) axis 25 in psoriasis. Professor Emma Guttman‐Yassky focuses on psoriasis and atopic dermatitis, believing that although there are important clinical and mechanism differences between the two diseases, they also share common pathogenesis, including infiltration of circulating immune cells in the skin, changes in the expression of pro‐inflammatory cytokines, and skin barrier damage. 26 In her research on the pathogenesis of psoriasis, she focuses on the pro‐inflammatory mechanisms of CD14+3 dendritic cells in psoriasis 27 ; the synergistic induction of psoriatic gene expression responses by IL‐36 and IL‐17A in keratinocytes 28 ; and regulatory immune cell subsets. 18 Interestingly, we noticed that of all the top 10 influential authors, Lu Chuanjian is the only one who focus on alternative medicine (Chinese medicine). With the development of alternative medicine, more and more attentions have been payed on the pharmacological mechanism of phytochemicals. Phytochemicals have a huge research s","barrier_hydration,oxidative_stress,inflammation",38174774,CC BY,16,discussion
PMC10765367,A bibliometrics study on the status quo and hot topics of pathogenesis of psoriasis based on Web of Science,journal_article,PMC10765367_s1015,DISCUSSION,"ine (Chinese medicine). With the development of alternative medicine, more and more attentions have been payed on the pharmacological mechanism of phytochemicals. Phytochemicals have a huge research space in the field of psoriasis treatment, which is worthy of in‐depth research by scholars from all over the world in the future. 4.2 Hotspots and frontiers This study reviewed the current status of research on the pathogenesis of psoriasis, and the results showed that the interplay between the innate and adaptive immune systems, Th17 cells and IL‐23/IL‐17 axis related cells and inflammatory factors, and genetic factors are still the key mechanisms of psoriasis. The research hotspots and development trends in this field reflected by keywords showed that immune factors and inflammatory response were still the core of this field; Molecular biology research represented by long non‐coding RNA has a broad research space in this field; multi‐omics technology represented by gut microbiota has broad research prospects in this field; The comorbidity mechanism of psoriasis represented by metabolic syndrome is one of the focuses of researchers. 4.2.1 Long non‐coding RNAs The rise of high‐throughput technologies has allowed researchers to conduct a comprehensive and detailed analysis of the human genome and transcriptome, and many non‐coding RNAs associated with psoriasis susceptibility genes ","oxidative_stress,inflammation",38174774,CC BY,16,discussion
PMC10765367,A bibliometrics study on the status quo and hot topics of pathogenesis of psoriasis based on Web of Science,journal_article,PMC10765367_s1016,DISCUSSION,"ut technologies has allowed researchers to conduct a comprehensive and detailed analysis of the human genome and transcriptome, and many non‐coding RNAs associated with psoriasis susceptibility genes have been identified. The first is the research on miRNA (microRNA). With the gradual deepening of miRNA research and driven by bioinformatics and high‐throughput sequencing technology, the veil of lncRNA and circRNA (circular RNA) has been gradually revealed. lncRNA is a non‐coding RNA with a length of more than 200 nucleotides. It can play an important role in epigenetic, transcriptional, and post‐transcriptional gene expression by regulating target genes. 29 circRNA is a kind of circular long non‐coding RNA, which can be classified as a subclass of lncRNA. lncRNAs are involved in the pathogenesis of psoriasis mainly through the following pathways: (1) lncRNAs can directly participate in gene regulation. PRINS, an RNA gene associated with susceptibility to psoriasis induced by stress, is a primate specific LncRNA. 30 G1P3 is an anti‐apoptotic gene regulated by PRINS. Compared with normal skin tissues, GIP3 gene regulated by PRINS was up‐regulated by 400 times in psoriatic lesions and nine times in non‐skin lesions. 31 Vitro experiments showed that downregulation of G1P3 inhibited spontaneous apoptosis of keratinocytes. PRINS may be involved in the pathogenesis of psoriasis by alt",stress,38174774,CC BY,16,discussion
